notification_id,user_id,type_id,channel_id,message,status,created_at,last_update_date
269,U04692,12,2,Task level team us bring senior business lead.,PENDING,2025-01-11 11:46:49,2025-01-11 12:44:49
270,U00633,1,3,West company group.,PENDING,2024-11-24 22:37:28,2024-11-24 23:27:28
271,U04376,1,3,War discussion call no wrong nature whole.,READ,2025-08-21 18:41:18,2025-08-21 19:29:18
272,U00078,12,4,Expect avoid case new.,FAILED,2024-06-26 00:34:57,2024-06-26 00:49:57
273,U03293,10,1,Other memory important brother voice like remember.,FAILED,2024-08-17 15:25:49,2024-08-17 15:36:49
274,U01802,13,2,Understand pay smile east spend skin including.,SENT,2025-02-10 07:59:23,2025-02-10 08:15:23
275,U01536,13,3,Visit spring fast who low move through.,PENDING,2025-03-05 04:53:52,2025-03-05 05:16:52
276,U04476,11,1,Dinner read arm can statement watch expect.,PENDING,2025-01-08 08:08:00,2025-01-08 08:57:00
277,U02554,1,4,Audience move theory baby music there.,FAILED,2024-10-01 05:35:00,2024-10-01 05:46:00
278,U00214,12,4,My get sure about strong paper.,FAILED,2025-09-05 14:37:55,2025-09-05 15:21:55
279,U01769,1,1,Pass performance mean.,SENT,2025-02-22 10:30:12,2025-02-22 11:10:12
280,U03360,10,4,These tree far space protect key accept.,READ,2024-01-04 03:30:22,2024-01-04 03:48:22
281,U00674,13,3,American experience market other successful scientist husband now.,SENT,2024-04-07 01:09:27,2024-04-07 02:09:27
282,U04162,11,2,Without agree TV position since ready name himself.,SENT,2024-09-06 14:31:01,2024-09-06 14:33:01
283,U01645,10,1,Before decade market.,PENDING,2025-04-28 16:50:20,2025-04-28 17:14:20
284,U01899,1,3,Relationship light involve all report race.,PENDING,2024-09-26 21:10:54,2024-09-26 22:08:54
285,U03602,13,2,Foreign already seem morning.,READ,2025-02-22 13:45:31,2025-02-22 14:16:31
286,U02516,11,4,Assume product character sport democratic tax station difficult.,SENT,2024-10-31 13:19:17,2024-10-31 14:05:17
287,U03473,11,2,Local store there along.,READ,2025-03-16 04:46:27,2025-03-16 05:16:27
288,U04904,13,2,Feel street spring kind the.,FAILED,2025-04-30 02:12:58,2025-04-30 02:58:58
289,U04921,1,4,Continue view sister baby.,READ,2024-05-20 05:42:54,2024-05-20 06:41:54
290,U03824,12,4,Sort sport radio they up.,PENDING,2025-01-18 13:43:05,2025-01-18 14:10:05
291,U03023,13,2,Break three national behind.,READ,2024-09-14 11:34:57,2024-09-14 12:05:57
292,U02345,11,4,Matter fine such nearly who.,FAILED,2024-09-05 13:16:55,2024-09-05 13:32:55
293,U02866,10,4,Image way whose these court star everything.,READ,2024-07-01 07:08:58,2024-07-01 08:05:58
294,U04317,12,1,Especially reason management wind difficult size.,FAILED,2024-02-21 09:39:07,2024-02-21 10:11:07
295,U00043,1,3,Until people our brother great.,PENDING,2025-01-29 12:43:31,2025-01-29 13:38:31
296,U04742,12,4,Strategy recent evening cell of.,SENT,2025-04-01 11:03:57,2025-04-01 11:28:57
297,U02594,12,1,My every black threat.,PENDING,2025-04-05 17:55:07,2025-04-05 18:42:07
298,U02340,13,2,She the everything specific.,PENDING,2024-12-30 11:39:47,2024-12-30 12:25:47
299,U03860,11,3,Everyone rest woman outside let candidate capital.,PENDING,2025-08-16 17:46:03,2025-08-16 18:27:03
300,U00877,1,2,Our either Congress.,SENT,2024-11-19 12:34:49,2024-11-19 13:13:49
301,U03099,10,4,Past across team model big lawyer next break.,READ,2025-07-18 23:27:54,2025-07-18 23:41:54
302,U03976,13,1,Industry program authority small stay research.,PENDING,2025-09-11 22:22:29,2025-09-11 22:59:29
303,U01339,10,2,Shoulder board Republican style.,PENDING,2025-09-29 14:59:15,2025-09-29 15:15:15
304,U00844,1,2,Physical sign any successful sometimes.,FAILED,2024-07-20 14:42:47,2024-07-20 14:57:47
305,U00085,11,3,Message east these.,FAILED,2025-02-24 09:32:04,2025-02-24 10:12:04
306,U00004,12,2,Capital each learn lot local.,PENDING,2025-04-01 00:59:09,2025-04-01 01:53:09
307,U01011,10,3,Activity it to.,READ,2024-04-23 08:48:40,2024-04-23 09:45:40
308,U03705,13,3,Election heart mean compare have.,READ,2025-09-09 06:04:21,2025-09-09 06:10:21
309,U01734,13,2,Message serve bring herself win recent.,FAILED,2024-07-11 11:03:35,2024-07-11 11:18:35
310,U00578,13,2,Medical customer range Democrat very sit bring.,READ,2024-03-08 20:29:44,2024-03-08 21:27:44
311,U01755,13,3,Record represent chance black describe common.,READ,2024-12-02 18:20:49,2024-12-02 19:20:49
312,U03902,12,4,Personal prove single two form throughout life.,READ,2025-07-19 07:17:09,2025-07-19 08:02:09
313,U00834,10,4,Article point election.,READ,2025-08-23 02:08:55,2025-08-23 02:31:55
314,U02103,13,2,Share painting billion could candidate remember assume.,FAILED,2024-06-24 08:25:43,2024-06-24 09:11:43
315,U00060,1,4,Onto development cover cold year.,PENDING,2024-06-16 20:42:38,2024-06-16 20:43:38
316,U00696,13,1,Matter raise different hard type charge do.,SENT,2025-02-26 15:48:33,2025-02-26 16:14:33
317,U01181,1,4,President entire meeting.,READ,2025-09-24 03:06:44,2025-09-24 03:59:44
318,U00714,1,2,Call reduce point magazine.,PENDING,2025-10-24 07:10:42,2025-10-24 07:15:42
319,U03695,11,3,Happy financial pressure Republican rock much simply.,PENDING,2024-05-22 19:06:00,2024-05-22 19:49:00
320,U04352,13,2,Forget smile size rate.,FAILED,2026-02-23 08:46:55,2026-02-23 09:14:55
321,U01814,1,1,Gas world really real which major continue.,PENDING,2025-12-13 04:14:15,2025-12-13 04:19:15
322,U03326,1,1,Time defense back field certain.,SENT,2024-02-18 05:39:30,2024-02-18 05:39:30
323,U02732,13,4,Strategy skill read look fly.,SENT,2026-04-05 02:45:48,2026-04-05 03:15:48
324,U03187,1,2,Contain group red it performance.,FAILED,2024-03-09 03:06:16,2024-03-09 03:26:16
325,U02889,1,3,Rather tend parent allow whom you.,PENDING,2025-07-24 18:31:40,2025-07-24 18:45:40
326,U01329,10,4,Number determine drug onto which huge position have.,READ,2024-07-16 22:12:32,2024-07-16 23:06:32
327,U00351,13,1,Budget security tough your seek upon choice.,PENDING,2025-06-01 10:02:25,2025-06-01 10:32:25
328,U02908,12,3,Face company book.,PENDING,2024-03-24 02:34:02,2024-03-24 02:51:02
329,U03624,13,3,Score project fund forget level.,READ,2025-05-21 04:52:32,2025-05-21 04:59:32
330,U01721,11,1,Best day artist pick.,SENT,2025-02-05 03:10:43,2025-02-05 03:10:43
331,U02283,11,1,Between president job arm their civil third garden.,FAILED,2024-03-13 13:17:58,2024-03-13 13:49:58
332,U04483,11,2,Off company set through.,READ,2024-09-30 22:09:10,2024-09-30 22:30:10
333,U04152,11,4,Police rise example sea want such.,READ,2025-11-05 04:50:03,2025-11-05 05:42:03
334,U02169,10,1,Over well expect fight history.,SENT,2025-02-02 21:11:35,2025-02-02 21:39:35
335,U00796,1,4,Player much month especially.,FAILED,2026-03-07 04:12:13,2026-03-07 04:33:13
336,U00885,13,3,Begin no experience six.,PENDING,2025-11-09 10:12:55,2025-11-09 10:22:55
337,U03060,11,1,Pay piece our themselves.,FAILED,2024-02-05 15:11:52,2024-02-05 15:43:52
338,U02558,11,4,Today fine laugh turn radio window yourself.,READ,2024-11-03 06:55:26,2024-11-03 07:54:26
339,U02816,11,1,Consumer imagine wife most hope somebody unit.,SENT,2024-07-23 19:24:45,2024-07-23 20:13:45
340,U00596,11,4,Nation little international power design he.,PENDING,2024-09-19 11:22:08,2024-09-19 12:22:08
341,U03895,13,1,How between vote be actually act.,FAILED,2026-01-11 21:17:32,2026-01-11 21:30:32
342,U03020,12,3,Out event born kid cultural over stuff.,READ,2024-12-17 05:36:20,2024-12-17 06:02:20
343,U00020,11,3,Respond improve key.,READ,2025-06-26 05:22:34,2025-06-26 05:46:34
344,U02165,11,3,Visit but president company.,SENT,2026-02-09 02:57:13,2026-02-09 03:02:13
345,U04098,12,4,Deep democratic notice.,SENT,2025-01-17 04:58:43,2025-01-17 05:10:43
346,U01459,12,3,Soldier charge popular nice poor wind vote.,SENT,2025-10-25 11:33:03,2025-10-25 12:13:03
347,U03898,11,1,Number name effort sea.,FAILED,2024-11-10 23:02:03,2024-11-10 23:42:03
348,U03891,1,4,Everyone spend style man month.,FAILED,2024-05-20 09:58:46,2024-05-20 10:28:46
349,U01282,10,2,That policy final picture way exactly each.,READ,2024-12-27 16:30:14,2024-12-27 16:37:14
350,U04266,1,3,Design total hour old certainly can never here.,SENT,2024-11-02 17:16:49,2024-11-02 17:17:49
351,U01074,13,4,Meet rich left continue argue couple.,SENT,2024-03-24 08:39:17,2024-03-24 09:22:17
352,U00044,10,4,Paper response key face.,SENT,2025-03-18 02:59:54,2025-03-18 03:29:54
353,U03194,10,3,Office minute look.,SENT,2025-06-04 18:42:48,2025-06-04 18:50:48
354,U01037,13,2,Wonder want positive hair among bag TV.,SENT,2025-04-02 06:00:01,2025-04-02 06:27:01
355,U02114,11,2,Future impact draw hospital ahead just.,PENDING,2025-12-14 03:14:07,2025-12-14 03:47:07
356,U03466,1,4,Simple we hear total news edge employee store.,FAILED,2024-07-25 21:41:18,2024-07-25 22:19:18
357,U00868,12,2,Drive police laugh often.,PENDING,2026-03-09 17:46:31,2026-03-09 18:35:31
358,U03580,1,1,Soon during week develop federal into.,SENT,2024-06-02 02:51:48,2024-06-02 03:09:48
359,U01553,12,1,Suggest sell first economy ahead.,SENT,2024-01-23 05:19:42,2024-01-23 05:45:42
360,U04424,10,4,Participant assume child skin official.,PENDING,2024-01-13 09:30:12,2024-01-13 09:52:12
361,U02935,13,3,Per receive anything rule religious method audience.,READ,2025-11-20 23:07:17,2025-11-20 23:29:17
362,U01308,13,1,Month shoulder research scene economy exactly.,PENDING,2025-07-05 06:06:18,2025-07-05 06:48:18
363,U00889,13,2,Possible down full bring to according attack.,READ,2024-11-22 05:12:37,2024-11-22 05:26:37
364,U03047,10,2,Decision process else network speech scientist beat big.,PENDING,2025-07-18 16:37:56,2025-07-18 16:51:56
365,U02719,13,4,Top pressure good water low work inside.,SENT,2025-01-09 11:05:01,2025-01-09 11:30:01
366,U02839,1,2,Direction usually almost behind.,FAILED,2026-02-26 16:30:34,2026-02-26 17:10:34
367,U02303,11,4,Leave fund term house table American may job.,PENDING,2024-01-14 18:55:47,2024-01-14 19:01:47
368,U00643,12,2,Sister meeting growth fight black might.,SENT,2024-03-15 01:48:02,2024-03-15 02:27:02
369,U00010,1,3,Section far others alone seem carry.,SENT,2024-03-31 21:14:10,2024-03-31 21:20:10
370,U04662,10,4,Hit those program time choice debate keep.,PENDING,2026-04-12 21:24:50,2026-04-12 21:55:50
371,U01559,1,2,Worker focus school mind staff soldier.,FAILED,2024-10-27 19:37:11,2024-10-27 20:03:11
372,U00590,11,2,Market couple seek reason.,PENDING,2025-09-01 00:56:50,2025-09-01 01:20:50
373,U00922,11,1,Chair think chair before establish camera low.,SENT,2024-07-15 22:11:40,2024-07-15 22:28:40
374,U04467,13,2,Community position hand.,FAILED,2026-03-15 16:07:22,2026-03-15 16:50:22
375,U00867,12,1,Modern page audience there religious.,PENDING,2024-07-14 13:00:10,2024-07-14 13:20:10
376,U01240,10,1,Election level however land success learn admit.,SENT,2024-07-15 09:41:50,2024-07-15 10:15:50
377,U00739,11,2,Game create position.,READ,2025-03-31 21:11:25,2025-03-31 21:41:25
378,U02923,11,2,Inside material sometimes federal everything rich.,FAILED,2025-08-06 23:57:28,2025-08-07 00:12:28
379,U02182,10,3,Mention today movement although.,FAILED,2024-08-28 11:05:28,2024-08-28 11:49:28
380,U02927,13,3,Above best report knowledge goal.,READ,2025-11-21 11:22:26,2025-11-21 11:46:26
381,U02460,13,2,Medical box number network.,READ,2024-09-25 22:04:13,2024-09-25 22:46:13
382,U04273,12,3,Reduce listen statement lead.,SENT,2024-06-13 04:10:36,2024-06-13 04:43:36
383,U04235,1,4,Return radio imagine staff authority enjoy leader.,PENDING,2024-10-06 10:56:06,2024-10-06 11:06:06
384,U01084,11,3,List score what.,FAILED,2025-10-25 05:05:49,2025-10-25 05:13:49
385,U02416,10,1,Professional authority point five enjoy newspaper.,READ,2024-08-20 05:19:17,2024-08-20 06:14:17
386,U01073,1,2,Media able magazine our figure wear paper attorney.,FAILED,2025-11-27 03:17:34,2025-11-27 04:01:34
387,U00721,1,4,Present media minute song agency decade make.,SENT,2025-10-28 23:33:38,2025-10-29 00:29:38
388,U03332,11,1,Machine every whether one after garden pull difference.,FAILED,2024-10-11 22:50:27,2024-10-11 22:50:27
389,U03577,13,3,Right girl central loss nice exactly accept.,SENT,2025-10-07 16:55:58,2025-10-07 17:15:58
390,U03009,11,4,Top miss pass but visit.,SENT,2024-02-19 03:43:16,2024-02-19 04:20:16
391,U02762,11,2,Although land quite key thus process.,SENT,2025-11-27 13:19:42,2025-11-27 13:54:42
392,U00947,13,4,Trip them use serve full.,SENT,2025-01-30 10:06:28,2025-01-30 10:13:28
393,U02834,1,3,Different east candidate.,FAILED,2026-03-04 14:15:41,2026-03-04 14:55:41
394,U04547,13,3,Agent together authority civil campaign.,READ,2024-10-20 20:32:27,2024-10-20 21:08:27
395,U02860,10,3,Now raise personal their compare half.,READ,2025-12-02 05:28:42,2025-12-02 05:41:42
396,U02793,13,2,Trouble her use professor discussion.,READ,2025-08-21 23:04:16,2025-08-21 23:51:16
397,U03531,1,1,Project friend send thus drop.,SENT,2025-10-30 13:25:01,2025-10-30 13:31:01
398,U03164,1,3,Data professional each former network focus relationship.,READ,2026-01-13 10:47:55,2026-01-13 11:10:55
399,U02232,13,4,Moment often better either well.,PENDING,2024-01-04 17:38:23,2024-01-04 18:36:23
400,U01330,13,3,Knowledge this son difficult program word.,PENDING,2025-11-25 02:11:46,2025-11-25 02:18:46
401,U03578,12,4,Order black spend film yourself.,FAILED,2024-01-19 07:02:37,2024-01-19 07:57:37
402,U02249,1,3,Perform interest need herself.,READ,2025-06-29 00:26:26,2025-06-29 00:28:26
403,U00478,1,4,Heart everybody direction our reflect son consumer participant.,SENT,2024-09-12 05:59:20,2024-09-12 06:08:20
404,U03258,11,1,Create record risk down.,PENDING,2025-06-01 13:23:30,2025-06-01 13:45:30
405,U04201,1,3,View around partner always effort culture.,SENT,2025-01-02 17:48:27,2025-01-02 18:05:27
406,U02717,1,2,Ability ten interview argue new.,SENT,2025-10-14 01:30:22,2025-10-14 01:48:22
407,U01693,1,4,Major require some.,PENDING,2024-02-07 01:02:03,2024-02-07 01:46:03
408,U00356,13,3,So those security management strategy hit.,FAILED,2024-12-17 03:00:41,2024-12-17 03:47:41
409,U01910,11,2,Development us lot impact discuss charge note.,READ,2024-10-14 21:05:17,2024-10-14 22:04:17
410,U01939,13,3,Let American difficult various stock cell several.,READ,2025-10-03 02:48:43,2025-10-03 02:51:43
411,U04020,10,4,Suffer later myself left type far high mouth.,FAILED,2026-03-12 04:22:24,2026-03-12 04:40:24
412,U03613,11,4,Point south sure white threat.,PENDING,2026-01-28 23:17:00,2026-01-28 23:22:00
413,U00269,13,3,Eight land state dinner see.,SENT,2024-05-10 21:06:51,2024-05-10 21:45:51
414,U00694,12,2,Others man vote agree improve.,FAILED,2024-03-24 00:11:16,2024-03-24 00:44:16
415,U02888,1,3,Program month about recently.,READ,2026-02-11 16:13:04,2026-02-11 16:14:04
416,U01148,11,2,Everyone country stop value section theory.,PENDING,2024-03-25 19:08:10,2024-03-25 19:08:10
417,U04223,11,1,Any stay PM necessary instead.,SENT,2025-07-15 06:54:34,2025-07-15 07:35:34
418,U02509,13,1,Turn simple record authority entire professional.,FAILED,2025-02-18 22:52:38,2025-02-18 23:38:38
419,U00027,1,4,Leg off her right.,READ,2025-02-04 01:24:19,2025-02-04 01:42:19
420,U00164,10,3,Certainly guy else party.,FAILED,2025-07-10 20:35:58,2025-07-10 20:51:58
421,U02572,10,1,Admit may four.,FAILED,2024-07-13 14:12:17,2024-07-13 15:02:17
422,U00767,10,3,Feeling power arm during discussion now.,FAILED,2026-03-18 14:38:47,2026-03-18 14:45:47
423,U03393,11,1,Score nation clearly.,PENDING,2024-10-06 12:01:53,2024-10-06 12:36:53
424,U04554,12,3,Prevent begin street leg.,FAILED,2024-11-10 00:22:27,2024-11-10 01:01:27
425,U04442,1,4,Ago wait large full.,READ,2025-09-10 14:36:56,2025-09-10 15:03:56
426,U01611,1,4,Early enter decide firm light investment green over.,READ,2025-03-04 12:11:20,2025-03-04 12:23:20
427,U03977,11,1,Contain anything economy event raise.,SENT,2026-03-13 07:33:59,2026-03-13 08:03:59
428,U01581,12,2,List hair from put break kitchen allow everybody.,PENDING,2025-11-13 15:44:46,2025-11-13 16:19:46
429,U04177,1,4,Such red without two modern.,READ,2025-04-04 10:36:41,2025-04-04 11:33:41
430,U02727,11,3,First discussion nearly.,PENDING,2025-02-03 10:49:06,2025-02-03 10:54:06
431,U03104,1,4,Including necessary main collection face majority everything.,SENT,2025-10-13 11:07:10,2025-10-13 11:48:10
432,U04038,11,2,Treat risk system.,SENT,2025-03-03 20:50:30,2025-03-03 21:41:30
433,U04752,13,1,Head want experience white manager.,FAILED,2024-04-24 12:10:36,2024-04-24 12:22:36
434,U02939,1,4,Measure scene check.,PENDING,2024-06-01 09:29:29,2024-06-01 10:29:29
435,U00884,1,2,Summer practice measure interesting smile international property body.,PENDING,2026-01-17 23:03:36,2026-01-17 23:51:36
436,U01778,11,2,Most step PM.,FAILED,2024-08-30 16:06:52,2024-08-30 16:08:52
437,U00678,13,2,Recent school democratic cell beat.,PENDING,2025-09-17 14:01:59,2025-09-17 14:15:59
438,U03395,10,1,Future go note town win.,SENT,2026-03-03 01:16:21,2026-03-03 01:26:21
439,U00350,1,4,Performance whole fight economic cultural.,SENT,2025-02-02 18:17:16,2025-02-02 18:43:16
440,U00612,10,2,Chair campaign instead quality hotel culture.,FAILED,2024-11-19 03:16:36,2024-11-19 04:06:36
441,U04829,1,1,Throw tend game mother bed often.,PENDING,2024-06-11 12:02:08,2024-06-11 12:45:08
442,U01051,11,1,These how office member growth indicate.,READ,2024-10-02 09:59:05,2024-10-02 10:13:05
443,U02131,11,2,Team similar to deep through.,FAILED,2024-11-24 03:30:14,2024-11-24 03:41:14
444,U00156,11,3,Poor letter probably maybe without.,PENDING,2024-06-20 06:37:45,2024-06-20 06:41:45
445,U01916,1,1,Source way then wish.,SENT,2026-04-06 14:42:35,2026-04-06 14:45:35
446,U01222,12,1,Yes community respond member reality million must.,SENT,2025-07-08 08:26:02,2025-07-08 08:42:02
447,U00573,13,3,Yourself politics information billion market only five sport.,FAILED,2025-02-01 04:23:30,2025-02-01 05:12:30
448,U02462,10,1,Win floor character important push.,READ,2024-03-28 23:48:41,2024-03-29 00:45:41
449,U02942,11,1,Ready talk picture particularly politics teacher coach audience.,FAILED,2025-07-05 03:26:06,2025-07-05 04:14:06
450,U02608,13,4,Edge age stop sport all from.,FAILED,2025-07-16 07:08:48,2025-07-16 07:24:48
451,U01179,12,3,Discover first say game hospital information ability.,READ,2025-05-06 10:13:57,2025-05-06 10:36:57
452,U03891,10,2,Letter if poor research life before.,PENDING,2024-02-07 17:13:46,2024-02-07 18:04:46
453,U02234,1,1,Small blood after room.,READ,2025-01-22 20:04:58,2025-01-22 20:13:58
