user_notification_preferences_id,user_id,channel_id,preference
997,U01196,1,ENABLED
998,U01196,2,DISABLED
999,U01196,3,DISABLED
1000,U01196,4,DISABLED
1001,U00897,1,ENABLED
1002,U00897,2,DISABLED
1003,U00897,3,ENABLED
1004,U00897,4,DISABLED
1005,U04017,1,ENABLED
1006,U04017,2,ENABLED
1007,U04017,3,ENABLED
1008,U04017,4,DISABLED
1009,U01786,1,DISABLED
1010,U01786,2,ENABLED
1011,U01786,3,ENABLED
1012,U01786,4,ENABLED
1013,U01611,1,ENABLED
1014,U01611,2,ENABLED
1015,U01611,3,ENABLED
1016,U01611,4,ENABLED
1017,U02664,1,DISABLED
1018,U02664,2,ENABLED
1019,U02664,3,ENABLED
1020,U02664,4,ENABLED
1021,U02447,1,ENABLED
1022,U02447,2,ENABLED
1023,U02447,3,DISABLED
1024,U02447,4,DISABLED
1025,U02641,1,ENABLED
1026,U02641,2,DISABLED
1027,U02641,3,DISABLED
1028,U02641,4,ENABLED
1029,U01373,1,ENABLED
1030,U01373,2,ENABLED
1031,U01373,3,DISABLED
1032,U01373,4,DISABLED
1033,U02967,1,ENABLED
1034,U02967,2,ENABLED
1035,U02967,3,ENABLED
1036,U02967,4,DISABLED
1037,U00564,1,DISABLED
1038,U00564,2,ENABLED
1039,U00564,3,DISABLED
1040,U00564,4,ENABLED
1041,U01475,1,ENABLED
1042,U01475,2,DISABLED
1043,U01475,3,DISABLED
1044,U01475,4,ENABLED
1045,U02208,1,DISABLED
1046,U02208,2,DISABLED
1047,U02208,3,DISABLED
1048,U02208,4,DISABLED
1049,U04539,1,ENABLED
1050,U04539,2,DISABLED
1051,U04539,3,DISABLED
1052,U04539,4,ENABLED
1053,U03457,1,DISABLED
1054,U03457,2,ENABLED
1055,U03457,3,DISABLED
1056,U03457,4,DISABLED
1057,U04674,1,DISABLED
1058,U04674,2,DISABLED
1059,U04674,3,DISABLED
1060,U04674,4,DISABLED
1061,U02702,1,ENABLED
1062,U02702,2,ENABLED
1063,U02702,3,ENABLED
1064,U02702,4,ENABLED
1065,U03055,1,DISABLED
1066,U03055,2,DISABLED
1067,U03055,3,DISABLED
1068,U03055,4,DISABLED
1069,U02558,1,ENABLED
1070,U02558,2,ENABLED
1071,U02558,3,ENABLED
1072,U02558,4,DISABLED
1073,U02323,1,ENABLED
1074,U02323,2,ENABLED
1075,U02323,3,ENABLED
1076,U02323,4,DISABLED
1077,U02318,1,DISABLED
1078,U02318,2,DISABLED
1079,U02318,3,DISABLED
1080,U02318,4,DISABLED
1081,U00618,1,DISABLED
1082,U00618,2,ENABLED
1083,U00618,3,DISABLED
1084,U00618,4,ENABLED
1085,U02628,1,DISABLED
1086,U02628,2,ENABLED
1087,U02628,3,ENABLED
1088,U02628,4,DISABLED
1089,U02630,1,DISABLED
1090,U02630,2,ENABLED
1091,U02630,3,DISABLED
1092,U02630,4,ENABLED
1093,U03766,1,DISABLED
1094,U03766,2,DISABLED
1095,U03766,3,ENABLED
1096,U03766,4,DISABLED
1097,U00490,1,DISABLED
1098,U00490,2,DISABLED
1099,U00490,3,DISABLED
1100,U00490,4,DISABLED
1101,U01065,1,ENABLED
1102,U01065,2,ENABLED
1103,U01065,3,DISABLED
1104,U01065,4,ENABLED
1105,U01431,1,ENABLED
1106,U01431,2,ENABLED
1107,U01431,3,DISABLED
1108,U01431,4,ENABLED
1109,U03390,1,DISABLED
1110,U03390,2,DISABLED
1111,U03390,3,DISABLED
1112,U03390,4,ENABLED
1113,U00076,1,DISABLED
1114,U00076,2,DISABLED
1115,U00076,3,DISABLED
1116,U00076,4,DISABLED
1117,U04038,1,ENABLED
1118,U04038,2,ENABLED
1119,U04038,3,DISABLED
1120,U04038,4,ENABLED
1121,U01750,1,ENABLED
1122,U01750,2,DISABLED
1123,U01750,3,ENABLED
1124,U01750,4,DISABLED
1125,U00534,1,ENABLED
1126,U00534,2,DISABLED
1127,U00534,3,DISABLED
1128,U00534,4,DISABLED
1129,U03531,1,ENABLED
1130,U03531,2,DISABLED
1131,U03531,3,DISABLED
1132,U03531,4,ENABLED
1133,U01831,1,DISABLED
1134,U01831,2,ENABLED
1135,U01831,3,ENABLED
1136,U01831,4,DISABLED
1137,U04235,1,DISABLED
1138,U04235,2,ENABLED
1139,U04235,3,ENABLED
1140,U04235,4,DISABLED
1141,U00748,1,ENABLED
1142,U00748,2,DISABLED
1143,U00748,3,DISABLED
1144,U00748,4,ENABLED
1145,U04890,1,ENABLED
1146,U04890,2,DISABLED
1147,U04890,3,DISABLED
1148,U04890,4,ENABLED
1149,U00100,1,DISABLED
1150,U00100,2,DISABLED
1151,U00100,3,DISABLED
1152,U00100,4,ENABLED
1153,U03562,1,ENABLED
1154,U03562,2,DISABLED
1155,U03562,3,ENABLED
1156,U03562,4,DISABLED
1157,U01066,1,DISABLED
1158,U01066,2,DISABLED
1159,U01066,3,DISABLED
1160,U01066,4,DISABLED
1161,U02791,1,DISABLED
1162,U02791,2,DISABLED
1163,U02791,3,DISABLED
1164,U02791,4,DISABLED
1165,U02890,1,DISABLED
1166,U02890,2,DISABLED
1167,U02890,3,ENABLED
1168,U02890,4,DISABLED
1169,U00421,1,ENABLED
1170,U00421,2,DISABLED
1171,U00421,3,DISABLED
1172,U00421,4,DISABLED
1173,U02796,1,ENABLED
1174,U02796,2,DISABLED
1175,U02796,3,ENABLED
1176,U02796,4,ENABLED
1177,U00338,1,ENABLED
1178,U00338,2,ENABLED
1179,U00338,3,DISABLED
1180,U00338,4,ENABLED
1181,U03248,1,ENABLED
1182,U03248,2,DISABLED
1183,U03248,3,ENABLED
1184,U03248,4,DISABLED
1185,U00148,1,DISABLED
1186,U00148,2,DISABLED
1187,U00148,3,DISABLED
1188,U00148,4,ENABLED
1189,U03988,1,ENABLED
1190,U03988,2,DISABLED
1191,U03988,3,ENABLED
1192,U03988,4,ENABLED
1193,U02352,1,ENABLED
1194,U02352,2,DISABLED
1195,U02352,3,DISABLED
1196,U02352,4,ENABLED
1197,U03017,1,ENABLED
1198,U03017,2,DISABLED
1199,U03017,3,ENABLED
1200,U03017,4,DISABLED
1201,U00779,1,ENABLED
1202,U00779,2,DISABLED
1203,U00779,3,ENABLED
1204,U00779,4,DISABLED
1205,U01653,1,ENABLED
1206,U01653,2,ENABLED
1207,U01653,3,DISABLED
1208,U01653,4,ENABLED
1209,U03219,1,DISABLED
1210,U03219,2,ENABLED
1211,U03219,3,ENABLED
1212,U03219,4,ENABLED
1213,U03451,1,DISABLED
1214,U03451,2,DISABLED
1215,U03451,3,DISABLED
1216,U03451,4,ENABLED
1217,U02749,1,DISABLED
1218,U02749,2,ENABLED
1219,U02749,3,ENABLED
1220,U02749,4,ENABLED
1221,U04824,1,DISABLED
1222,U04824,2,ENABLED
1223,U04824,3,DISABLED
1224,U04824,4,DISABLED
1225,U03102,1,DISABLED
1226,U03102,2,ENABLED
1227,U03102,3,DISABLED
1228,U03102,4,ENABLED
1229,U02230,1,ENABLED
1230,U02230,2,ENABLED
1231,U02230,3,ENABLED
1232,U02230,4,DISABLED
1233,U02130,1,ENABLED
1234,U02130,2,DISABLED
1235,U02130,3,ENABLED
1236,U02130,4,DISABLED
1237,U03499,1,ENABLED
1238,U03499,2,DISABLED
1239,U03499,3,ENABLED
1240,U03499,4,ENABLED
1241,U04589,1,ENABLED
1242,U04589,2,ENABLED
1243,U04589,3,DISABLED
1244,U04589,4,DISABLED
1245,U03796,1,DISABLED
1246,U03796,2,ENABLED
1247,U03796,3,ENABLED
1248,U03796,4,ENABLED
1249,U00908,1,ENABLED
1250,U00908,2,DISABLED
1251,U00908,3,ENABLED
1252,U00908,4,ENABLED
1253,U03836,1,ENABLED
1254,U03836,2,DISABLED
1255,U03836,3,DISABLED
1256,U03836,4,DISABLED
1257,U00253,1,DISABLED
1258,U00253,2,DISABLED
1259,U00253,3,ENABLED
1260,U00253,4,ENABLED
1261,U02774,1,ENABLED
1262,U02774,2,ENABLED
1263,U02774,3,DISABLED
1264,U02774,4,ENABLED
1265,U01933,1,DISABLED
1266,U01933,2,ENABLED
1267,U01933,3,DISABLED
1268,U01933,4,ENABLED
1269,U03442,1,DISABLED
1270,U03442,2,DISABLED
1271,U03442,3,DISABLED
1272,U03442,4,ENABLED
1273,U02037,1,DISABLED
1274,U02037,2,DISABLED
1275,U02037,3,DISABLED
1276,U02037,4,ENABLED
1277,U02649,1,DISABLED
1278,U02649,2,DISABLED
1279,U02649,3,DISABLED
1280,U02649,4,ENABLED
1281,U03559,1,DISABLED
1282,U03559,2,ENABLED
1283,U03559,3,ENABLED
1284,U03559,4,DISABLED
1285,U03643,1,DISABLED
1286,U03643,2,ENABLED
1287,U03643,3,ENABLED
1288,U03643,4,DISABLED
1289,U02668,1,DISABLED
1290,U02668,2,DISABLED
1291,U02668,3,DISABLED
1292,U02668,4,DISABLED
1293,U04817,1,DISABLED
1294,U04817,2,ENABLED
1295,U04817,3,DISABLED
1296,U04817,4,DISABLED
1297,U02566,1,ENABLED
1298,U02566,2,ENABLED
1299,U02566,3,ENABLED
1300,U02566,4,ENABLED
1301,U01536,1,ENABLED
1302,U01536,2,DISABLED
1303,U01536,3,ENABLED
1304,U01536,4,ENABLED
1305,U00166,1,ENABLED
1306,U00166,2,ENABLED
1307,U00166,3,ENABLED
1308,U00166,4,DISABLED
1309,U03138,1,DISABLED
1310,U03138,2,ENABLED
1311,U03138,3,ENABLED
1312,U03138,4,ENABLED
1313,U02786,1,ENABLED
1314,U02786,2,DISABLED
1315,U02786,3,DISABLED
1316,U02786,4,DISABLED
1317,U01229,1,ENABLED
1318,U01229,2,ENABLED
1319,U01229,3,DISABLED
1320,U01229,4,DISABLED
1321,U03009,1,ENABLED
1322,U03009,2,ENABLED
1323,U03009,3,ENABLED
1324,U03009,4,ENABLED
1325,U02699,1,ENABLED
1326,U02699,2,DISABLED
1327,U02699,3,DISABLED
1328,U02699,4,DISABLED
1329,U02710,1,ENABLED
1330,U02710,2,ENABLED
1331,U02710,3,DISABLED
1332,U02710,4,ENABLED
1333,U01558,1,DISABLED
1334,U01558,2,DISABLED
1335,U01558,3,DISABLED
1336,U01558,4,ENABLED
1337,U04737,1,ENABLED
1338,U04737,2,ENABLED
1339,U04737,3,ENABLED
1340,U04737,4,DISABLED
1341,U00096,1,ENABLED
1342,U00096,2,DISABLED
1343,U00096,3,ENABLED
1344,U00096,4,ENABLED
1345,U04924,1,ENABLED
1346,U04924,2,DISABLED
1347,U04924,3,ENABLED
1348,U04924,4,ENABLED
1349,U02050,1,ENABLED
1350,U02050,2,ENABLED
1351,U02050,3,ENABLED
1352,U02050,4,ENABLED
1353,U03140,1,DISABLED
1354,U03140,2,ENABLED
1355,U03140,3,ENABLED
1356,U03140,4,DISABLED
1357,U01293,1,DISABLED
1358,U01293,2,ENABLED
1359,U01293,3,DISABLED
1360,U01293,4,DISABLED
1361,U03275,1,DISABLED
1362,U03275,2,ENABLED
1363,U03275,3,DISABLED
1364,U03275,4,DISABLED
1365,U04095,1,DISABLED
1366,U04095,2,ENABLED
1367,U04095,3,ENABLED
1368,U04095,4,ENABLED
1369,U04518,1,ENABLED
1370,U04518,2,DISABLED
1371,U04518,3,DISABLED
1372,U04518,4,DISABLED
1373,U03705,1,ENABLED
1374,U03705,2,DISABLED
1375,U03705,3,ENABLED
1376,U03705,4,DISABLED
1377,U04317,1,ENABLED
1378,U04317,2,ENABLED
1379,U04317,3,ENABLED
1380,U04317,4,ENABLED
1381,U01116,1,DISABLED
1382,U01116,2,ENABLED
1383,U01116,3,ENABLED
1384,U01116,4,DISABLED
1385,U04036,1,DISABLED
1386,U04036,2,DISABLED
1387,U04036,3,DISABLED
1388,U04036,4,DISABLED
1389,U01511,1,DISABLED
1390,U01511,2,DISABLED
1391,U01511,3,ENABLED
1392,U01511,4,ENABLED
1393,U02492,1,DISABLED
1394,U02492,2,DISABLED
1395,U02492,3,ENABLED
1396,U02492,4,ENABLED
1397,U04927,1,ENABLED
1398,U04927,2,DISABLED
1399,U04927,3,ENABLED
1400,U04927,4,ENABLED
1401,U01182,1,ENABLED
1402,U01182,2,DISABLED
1403,U01182,3,DISABLED
1404,U01182,4,DISABLED
1405,U00837,1,ENABLED
1406,U00837,2,ENABLED
1407,U00837,3,ENABLED
1408,U00837,4,ENABLED
1409,U04683,1,ENABLED
1410,U04683,2,DISABLED
1411,U04683,3,ENABLED
1412,U04683,4,ENABLED
1413,U04256,1,ENABLED
1414,U04256,2,ENABLED
1415,U04256,3,ENABLED
1416,U04256,4,ENABLED
1417,U04650,1,ENABLED
1418,U04650,2,DISABLED
1419,U04650,3,DISABLED
1420,U04650,4,ENABLED
1421,U04404,1,DISABLED
1422,U04404,2,ENABLED
1423,U04404,3,DISABLED
1424,U04404,4,DISABLED
1425,U01477,1,ENABLED
1426,U01477,2,ENABLED
1427,U01477,3,ENABLED
1428,U01477,4,DISABLED
1429,U00873,1,DISABLED
1430,U00873,2,ENABLED
1431,U00873,3,DISABLED
1432,U00873,4,ENABLED
1433,U03737,1,ENABLED
1434,U03737,2,ENABLED
1435,U03737,3,ENABLED
1436,U03737,4,DISABLED
1437,U00350,1,DISABLED
1438,U00350,2,DISABLED
1439,U00350,3,DISABLED
1440,U00350,4,DISABLED
1441,U00448,1,ENABLED
1442,U00448,2,DISABLED
1443,U00448,3,ENABLED
1444,U00448,4,DISABLED
1445,U04370,1,DISABLED
1446,U04370,2,ENABLED
1447,U04370,3,ENABLED
1448,U04370,4,ENABLED
1449,U01181,1,DISABLED
1450,U01181,2,ENABLED
1451,U01181,3,ENABLED
1452,U01181,4,ENABLED
1453,U03352,1,ENABLED
1454,U03352,2,DISABLED
1455,U03352,3,ENABLED
1456,U03352,4,DISABLED
1457,U02581,1,DISABLED
1458,U02581,2,DISABLED
1459,U02581,3,ENABLED
1460,U02581,4,ENABLED
1461,U04847,1,DISABLED
1462,U04847,2,DISABLED
1463,U04847,3,ENABLED
1464,U04847,4,DISABLED
1465,U03340,1,DISABLED
1466,U03340,2,ENABLED
1467,U03340,3,ENABLED
1468,U03340,4,ENABLED
1469,U03015,1,ENABLED
1470,U03015,2,DISABLED
1471,U03015,3,DISABLED
1472,U03015,4,ENABLED
1473,U01718,1,ENABLED
1474,U01718,2,DISABLED
1475,U01718,3,DISABLED
1476,U01718,4,DISABLED
1477,U03349,1,ENABLED
1478,U03349,2,ENABLED
1479,U03349,3,DISABLED
1480,U03349,4,DISABLED
1481,U03681,1,DISABLED
1482,U03681,2,DISABLED
1483,U03681,3,DISABLED
1484,U03681,4,DISABLED
1485,U04267,1,ENABLED
1486,U04267,2,DISABLED
1487,U04267,3,DISABLED
1488,U04267,4,ENABLED
1489,U00067,1,ENABLED
1490,U00067,2,ENABLED
1491,U00067,3,DISABLED
1492,U00067,4,DISABLED
1493,U03156,1,ENABLED
1494,U03156,2,DISABLED
1495,U03156,3,ENABLED
1496,U03156,4,ENABLED
1497,U00206,1,ENABLED
1498,U00206,2,ENABLED
1499,U00206,3,ENABLED
1500,U00206,4,DISABLED
1501,U01401,1,ENABLED
1502,U01401,2,DISABLED
1503,U01401,3,ENABLED
1504,U01401,4,DISABLED
1505,U01645,1,ENABLED
1506,U01645,2,DISABLED
1507,U01645,3,ENABLED
1508,U01645,4,DISABLED
1509,U03491,1,DISABLED
1510,U03491,2,DISABLED
1511,U03491,3,ENABLED
1512,U03491,4,DISABLED
1513,U04746,1,DISABLED
1514,U04746,2,DISABLED
1515,U04746,3,ENABLED
1516,U04746,4,DISABLED
1517,U01370,1,DISABLED
1518,U01370,2,DISABLED
1519,U01370,3,DISABLED
1520,U01370,4,DISABLED
1521,U01038,1,DISABLED
1522,U01038,2,DISABLED
1523,U01038,3,DISABLED
1524,U01038,4,DISABLED
1525,U01243,1,ENABLED
1526,U01243,2,DISABLED
1527,U01243,3,ENABLED
1528,U01243,4,DISABLED
1529,U03096,1,ENABLED
1530,U03096,2,ENABLED
1531,U03096,3,ENABLED
1532,U03096,4,DISABLED
1533,U00984,1,DISABLED
1534,U00984,2,DISABLED
1535,U00984,3,ENABLED
1536,U00984,4,DISABLED
1537,U02846,1,ENABLED
1538,U02846,2,DISABLED
1539,U02846,3,ENABLED
1540,U02846,4,DISABLED
1541,U03663,1,ENABLED
1542,U03663,2,ENABLED
1543,U03663,3,ENABLED
1544,U03663,4,DISABLED
1545,U03437,1,ENABLED
1546,U03437,2,DISABLED
1547,U03437,3,DISABLED
1548,U03437,4,DISABLED
1549,U04522,1,ENABLED
1550,U04522,2,DISABLED
1551,U04522,3,ENABLED
1552,U04522,4,ENABLED
1553,U00335,1,ENABLED
1554,U00335,2,DISABLED
1555,U00335,3,DISABLED
1556,U00335,4,DISABLED
1557,U00098,1,DISABLED
1558,U00098,2,ENABLED
1559,U00098,3,ENABLED
1560,U00098,4,DISABLED
1561,U04190,1,DISABLED
1562,U04190,2,ENABLED
1563,U04190,3,DISABLED
1564,U04190,4,ENABLED
1565,U03018,1,DISABLED
1566,U03018,2,DISABLED
1567,U03018,3,ENABLED
1568,U03018,4,DISABLED
1569,U01381,1,DISABLED
1570,U01381,2,ENABLED
1571,U01381,3,DISABLED
1572,U01381,4,ENABLED
1573,U00634,1,ENABLED
1574,U00634,2,ENABLED
1575,U00634,3,DISABLED
1576,U00634,4,DISABLED
1577,U01307,1,DISABLED
1578,U01307,2,ENABLED
1579,U01307,3,DISABLED
1580,U01307,4,ENABLED
1581,U04543,1,ENABLED
1582,U04543,2,DISABLED
1583,U04543,3,ENABLED
1584,U04543,4,DISABLED
1585,U01329,1,ENABLED
1586,U01329,2,DISABLED
1587,U01329,3,DISABLED
1588,U01329,4,DISABLED
1589,U01382,1,DISABLED
1590,U01382,2,ENABLED
1591,U01382,3,DISABLED
1592,U01382,4,ENABLED
1593,U03398,1,ENABLED
1594,U03398,2,ENABLED
1595,U03398,3,DISABLED
1596,U03398,4,DISABLED
1597,U02061,1,DISABLED
1598,U02061,2,DISABLED
1599,U02061,3,DISABLED
1600,U02061,4,DISABLED
1601,U04953,1,ENABLED
1602,U04953,2,DISABLED
1603,U04953,3,ENABLED
1604,U04953,4,DISABLED
1605,U03395,1,DISABLED
1606,U03395,2,DISABLED
1607,U03395,3,DISABLED
1608,U03395,4,DISABLED
1609,U04363,1,DISABLED
1610,U04363,2,DISABLED
1611,U04363,3,ENABLED
1612,U04363,4,DISABLED
1613,U04621,1,DISABLED
1614,U04621,2,ENABLED
1615,U04621,3,DISABLED
1616,U04621,4,ENABLED
1617,U04934,1,DISABLED
1618,U04934,2,DISABLED
1619,U04934,3,DISABLED
1620,U04934,4,DISABLED
1621,U04041,1,DISABLED
1622,U04041,2,ENABLED
1623,U04041,3,ENABLED
1624,U04041,4,ENABLED
1625,U01358,1,DISABLED
1626,U01358,2,ENABLED
1627,U01358,3,ENABLED
1628,U01358,4,DISABLED
1629,U01328,1,ENABLED
1630,U01328,2,ENABLED
1631,U01328,3,ENABLED
1632,U01328,4,DISABLED
1633,U00441,1,DISABLED
1634,U00441,2,DISABLED
1635,U00441,3,ENABLED
1636,U00441,4,ENABLED
1637,U00628,1,ENABLED
1638,U00628,2,DISABLED
1639,U00628,3,DISABLED
1640,U00628,4,DISABLED
1641,U03164,1,DISABLED
1642,U03164,2,DISABLED
1643,U03164,3,DISABLED
1644,U03164,4,DISABLED
1645,U02457,1,DISABLED
1646,U02457,2,DISABLED
1647,U02457,3,ENABLED
1648,U02457,4,ENABLED
1649,U03867,1,ENABLED
1650,U03867,2,ENABLED
1651,U03867,3,ENABLED
1652,U03867,4,DISABLED
1653,U04851,1,ENABLED
1654,U04851,2,DISABLED
1655,U04851,3,ENABLED
1656,U04851,4,ENABLED
1657,U00071,1,DISABLED
1658,U00071,2,ENABLED
1659,U00071,3,DISABLED
1660,U00071,4,ENABLED
1661,U03857,1,ENABLED
1662,U03857,2,DISABLED
1663,U03857,3,DISABLED
1664,U03857,4,DISABLED
1665,U04831,1,ENABLED
1666,U04831,2,DISABLED
1667,U04831,3,ENABLED
1668,U04831,4,ENABLED
1669,U00676,1,ENABLED
1670,U00676,2,ENABLED
1671,U00676,3,ENABLED
1672,U00676,4,DISABLED
1673,U03714,1,DISABLED
1674,U03714,2,DISABLED
1675,U03714,3,DISABLED
1676,U03714,4,ENABLED
1677,U00147,1,DISABLED
1678,U00147,2,DISABLED
1679,U00147,3,ENABLED
1680,U00147,4,ENABLED
1681,U00985,1,ENABLED
1682,U00985,2,ENABLED
1683,U00985,3,DISABLED
1684,U00985,4,ENABLED
1685,U00936,1,DISABLED
1686,U00936,2,ENABLED
1687,U00936,3,ENABLED
1688,U00936,4,DISABLED
1689,U02939,1,ENABLED
1690,U02939,2,ENABLED
1691,U02939,3,DISABLED
1692,U02939,4,DISABLED
1693,U01096,1,ENABLED
1694,U01096,2,DISABLED
1695,U01096,3,ENABLED
1696,U01096,4,DISABLED
1697,U02988,1,ENABLED
1698,U02988,2,DISABLED
1699,U02988,3,ENABLED
1700,U02988,4,ENABLED
1701,U03751,1,ENABLED
1702,U03751,2,ENABLED
1703,U03751,3,ENABLED
1704,U03751,4,DISABLED
1705,U02679,1,ENABLED
1706,U02679,2,DISABLED
1707,U02679,3,ENABLED
1708,U02679,4,DISABLED
1709,U02088,1,DISABLED
1710,U02088,2,DISABLED
1711,U02088,3,ENABLED
1712,U02088,4,ENABLED
1713,U02355,1,DISABLED
1714,U02355,2,DISABLED
1715,U02355,3,DISABLED
1716,U02355,4,DISABLED
1717,U04685,1,DISABLED
1718,U04685,2,ENABLED
1719,U04685,3,ENABLED
1720,U04685,4,DISABLED
1721,U01976,1,ENABLED
1722,U01976,2,DISABLED
1723,U01976,3,ENABLED
1724,U01976,4,ENABLED
1725,U02346,1,DISABLED
1726,U02346,2,ENABLED
1727,U02346,3,ENABLED
1728,U02346,4,ENABLED
1729,U01895,1,DISABLED
1730,U01895,2,DISABLED
1731,U01895,3,DISABLED
1732,U01895,4,DISABLED
1733,U00075,1,ENABLED
1734,U00075,2,DISABLED
1735,U00075,3,ENABLED
1736,U00075,4,ENABLED
1737,U01858,1,DISABLED
1738,U01858,2,ENABLED
1739,U01858,3,ENABLED
1740,U01858,4,DISABLED
1741,U01636,1,ENABLED
1742,U01636,2,DISABLED
1743,U01636,3,ENABLED
1744,U01636,4,DISABLED
1745,U01040,1,ENABLED
1746,U01040,2,ENABLED
1747,U01040,3,DISABLED
1748,U01040,4,ENABLED
1749,U04563,1,ENABLED
1750,U04563,2,ENABLED
1751,U04563,3,DISABLED
1752,U04563,4,ENABLED
1753,U00881,1,ENABLED
1754,U00881,2,ENABLED
1755,U00881,3,ENABLED
1756,U00881,4,ENABLED
1757,U00133,1,DISABLED
1758,U00133,2,ENABLED
1759,U00133,3,DISABLED
1760,U00133,4,DISABLED
1761,U02377,1,ENABLED
1762,U02377,2,ENABLED
1763,U02377,3,ENABLED
1764,U02377,4,ENABLED
1765,U00089,1,ENABLED
1766,U00089,2,DISABLED
1767,U00089,3,DISABLED
1768,U00089,4,DISABLED
1769,U04665,1,ENABLED
1770,U04665,2,ENABLED
1771,U04665,3,ENABLED
1772,U04665,4,DISABLED
1773,U04779,1,DISABLED
1774,U04779,2,ENABLED
1775,U04779,3,ENABLED
1776,U04779,4,ENABLED
1777,U03605,1,DISABLED
1778,U03605,2,DISABLED
1779,U03605,3,ENABLED
1780,U03605,4,DISABLED
1781,U00484,1,DISABLED
1782,U00484,2,DISABLED
1783,U00484,3,ENABLED
1784,U00484,4,ENABLED
1785,U02049,1,ENABLED
1786,U02049,2,ENABLED
1787,U02049,3,ENABLED
1788,U02049,4,DISABLED
1789,U01550,1,DISABLED
1790,U01550,2,DISABLED
1791,U01550,3,DISABLED
1792,U01550,4,DISABLED
1793,U04661,1,ENABLED
1794,U04661,2,DISABLED
1795,U04661,3,ENABLED
1796,U04661,4,DISABLED
1797,U04385,1,DISABLED
1798,U04385,2,ENABLED
1799,U04385,3,ENABLED
1800,U04385,4,DISABLED
1801,U03233,1,DISABLED
1802,U03233,2,ENABLED
1803,U03233,3,DISABLED
1804,U03233,4,DISABLED
1805,U03501,1,DISABLED
1806,U03501,2,DISABLED
1807,U03501,3,ENABLED
1808,U03501,4,ENABLED
1809,U04392,1,DISABLED
1810,U04392,2,ENABLED
1811,U04392,3,ENABLED
1812,U04392,4,ENABLED
1813,U02726,1,DISABLED
1814,U02726,2,DISABLED
1815,U02726,3,DISABLED
1816,U02726,4,ENABLED
1817,U04192,1,DISABLED
1818,U04192,2,ENABLED
1819,U04192,3,DISABLED
1820,U04192,4,DISABLED
1821,U00811,1,DISABLED
1822,U00811,2,ENABLED
1823,U00811,3,ENABLED
1824,U00811,4,DISABLED
1825,U04359,1,DISABLED
1826,U04359,2,DISABLED
1827,U04359,3,ENABLED
1828,U04359,4,DISABLED
1829,U00848,1,ENABLED
1830,U00848,2,DISABLED
1831,U00848,3,ENABLED
1832,U00848,4,DISABLED
1833,U03173,1,ENABLED
1834,U03173,2,ENABLED
1835,U03173,3,DISABLED
1836,U03173,4,ENABLED
1837,U01727,1,DISABLED
1838,U01727,2,DISABLED
1839,U01727,3,DISABLED
1840,U01727,4,ENABLED
1841,U04633,1,ENABLED
1842,U04633,2,DISABLED
1843,U04633,3,DISABLED
1844,U04633,4,DISABLED
1845,U01964,1,ENABLED
1846,U01964,2,ENABLED
1847,U01964,3,ENABLED
1848,U01964,4,ENABLED
1849,U04043,1,ENABLED
1850,U04043,2,DISABLED
1851,U04043,3,DISABLED
1852,U04043,4,ENABLED
1853,U02849,1,ENABLED
1854,U02849,2,ENABLED
1855,U02849,3,ENABLED
1856,U02849,4,ENABLED
1857,U03865,1,ENABLED
1858,U03865,2,ENABLED
1859,U03865,3,ENABLED
1860,U03865,4,ENABLED
1861,U03132,1,ENABLED
1862,U03132,2,ENABLED
1863,U03132,3,DISABLED
1864,U03132,4,ENABLED
1865,U00346,1,DISABLED
1866,U00346,2,ENABLED
1867,U00346,3,ENABLED
1868,U00346,4,DISABLED
1869,U04949,1,ENABLED
1870,U04949,2,ENABLED
1871,U04949,3,ENABLED
1872,U04949,4,DISABLED
1873,U01244,1,ENABLED
1874,U01244,2,ENABLED
1875,U01244,3,ENABLED
1876,U01244,4,ENABLED
1877,U03753,1,ENABLED
1878,U03753,2,DISABLED
1879,U03753,3,DISABLED
1880,U03753,4,ENABLED
1881,U00493,1,ENABLED
1882,U00493,2,DISABLED
1883,U00493,3,ENABLED
1884,U00493,4,DISABLED
1885,U00183,1,DISABLED
1886,U00183,2,DISABLED
1887,U00183,3,ENABLED
1888,U00183,4,DISABLED
1889,U01326,1,ENABLED
1890,U01326,2,DISABLED
1891,U01326,3,ENABLED
1892,U01326,4,DISABLED
1893,U03225,1,DISABLED
1894,U03225,2,DISABLED
1895,U03225,3,DISABLED
1896,U03225,4,ENABLED
1897,U02921,1,DISABLED
1898,U02921,2,DISABLED
1899,U02921,3,ENABLED
1900,U02921,4,ENABLED
1901,U01687,1,ENABLED
1902,U01687,2,DISABLED
1903,U01687,3,DISABLED
1904,U01687,4,ENABLED
1905,U03100,1,ENABLED
1906,U03100,2,ENABLED
1907,U03100,3,DISABLED
1908,U03100,4,DISABLED
1909,U02000,1,ENABLED
1910,U02000,2,DISABLED
1911,U02000,3,ENABLED
1912,U02000,4,ENABLED
1913,U04216,1,DISABLED
1914,U04216,2,DISABLED
1915,U04216,3,DISABLED
1916,U04216,4,DISABLED
1917,U04632,1,ENABLED
1918,U04632,2,ENABLED
1919,U04632,3,DISABLED
1920,U04632,4,DISABLED
1921,U01467,1,DISABLED
1922,U01467,2,ENABLED
1923,U01467,3,ENABLED
1924,U01467,4,ENABLED
1925,U03568,1,DISABLED
1926,U03568,2,DISABLED
1927,U03568,3,ENABLED
1928,U03568,4,ENABLED
